distance,kmb1,mtr1,hr
"2381",3.977523565292358,2.171525001525879,18.000
"2382",3.982058048248291,2.147138357162476,18.000
"2383",3.986861467361450,2.118426322937012,18.000
"2384",3.991936445236206,2.094626188278198,18.000
"2385",3.997287750244141,2.071052551269531,18.000
"2386",4.002918720245362,2.047700643539429,18.000
"2387",4.008833885192871,2.024572610855103,18.000
"2388",4.015038013458252,2.001671314239502,18.000
"2389",4.021534919738771,1.978999137878418,18.000
"2390",4.028328895568848,1.956558108329773,18.000
"2391",4.035347938537598,1.934351563453674,18.000
"2392",4.042472839355469,1.912381172180176,18.000
"2393",4.049704551696778,1.890649676322937,18.000
"2394",4.057043075561524,1.869159817695618,18.000
"2395",4.064494132995605,1.847913980484009,18.000
"2396",4.072057247161865,1.826914906501770,18.000
"2397",4.079329490661621,1.806179046630859,18.000
"2398",4.087143898010254,1.781951308250427,18.000
"2399",4.095075607299805,1.761878609657288,18.000
"2400",4.102996826171875,1.742111921310425,18.000
"2401",4.110841274261475,1.722653388977051,18.000
"2402",4.118607997894287,1.703505635261536,18.000
"2403",4.126298427581787,1.684686064720154,18.000
"2404",4.133911609649658,1.666229486465454,18.000
"2405",4.141448974609375,1.648138761520386,18.000
"2406",4.148909568786621,1.630430817604065,18.000
"2407",4.156282424926758,1.613139271736145,18.000
"2408",4.163422584533692,1.596266746520996,18.000
"2409",4.170286178588867,1.579814791679382,18.000
"2410",4.176871299743653,1.563771724700928,18.000
"2411",4.183175086975098,1.548104047775269,18.000
"2412",4.188489437103271,1.532811284065247,18.000
"2413",4.194269180297852,1.515041708946228,18.000
"2414",4.199944972991944,1.500503659248352,18.000
"2415",4.205523967742920,1.486307382583618,18.000
"2416",4.211000442504883,1.472454309463501,18.000
"2417",4.216371059417725,1.458945035934448,18.000
"2418",4.221631050109864,1.445780873298645,18.000
"2419",4.226776123046875,1.432962656021118,18.000
"2420",4.231802463531494,1.420491337776184,18.000
"2421",4.236705780029297,1.408350944519043,18.000
"2422",4.241482257843018,1.396509885787964,18.000
"2423",4.246127605438233,1.384968519210815,18.000
"2424",4.250638961791992,1.373726725578308,18.000
"2425",4.255012035369873,1.362786054611206,18.000
"2426",4.259243488311768,1.352146863937378,18.000
"2427",4.263329505920410,1.341809749603271,18.000
"2428",4.266503334045410,1.331775546073914,18.000
"2429",4.270316123962403,1.319997787475586,18.000
"2430",4.273974895477295,1.310625791549683,18.000
"2431",4.277475357055664,1.301558852195740,18.000
"2432",4.280815124511719,1.292798042297363,18.000
"2433",4.283991813659668,1.284343957901001,18.000
"2434",4.287002563476562,1.276197314262390,18.000
"2435",4.289844512939453,1.268359065055847,18.000
"2436",4.292515277862549,1.260830044746399,18.000
"2437",4.295012950897217,1.253610968589783,18.000
"2438",4.297334671020508,1.246680259704590,18.000
"2439",4.299478530883789,1.240014910697937,18.000
"2440",4.301442623138428,1.233615398406982,18.000
"2441",4.303225040435791,1.227482199668884,18.000
"2442",4.304823398590088,1.221615910530090,9.000
"2443",4.305342674255371,1.216016769409180,9.000
"2444",4.306593418121338,1.209296703338623,9.000
"2445",4.307655811309814,1.204275488853455,9.000
"2446",4.308527469635010,1.199523210525513,9.000
"2447",4.309208393096924,1.195040464401245,9.000
"2448",4.309696674346924,1.190827727317810,9.000
"2449",4.309991359710694,1.186885833740234,9.000
"2450",4.310091972351074,1.183215022087097,9.000
"2451",4.309996604919434,1.179816007614136,9.000
"2452",4.309704780578614,1.176689505577087,9.000
"2453",4.309216499328614,1.173835039138794,9.000
"2454",4.308530330657959,1.171221017837524,9.000
"2455",4.307646751403809,1.168833017349243,9.000
"2456",4.306564331054689,1.166643023490906,9.000
"2457",4.305283546447754,1.164629697799683,9.000
"2458",4.303803443908692,1.162792921066284,9.000
"2459",4.301093101501465,1.161132693290710,9.000
"2460",4.299239635467530,1.158764243125916,9.000
"2461",4.297187328338623,1.157483339309692,9.000
"2462",4.294936656951905,1.156378746032715,9.000
"2463",4.292487621307373,1.155450463294983,9.000
"2464",4.289841651916504,1.154698491096497,9.000
"2465",4.286998271942139,1.154122710227966,9.000
"2466",4.283959388732910,1.153722882270813,9.000
"2467",4.280724525451660,1.153499245643616,9.000
"2468",4.277295112609864,1.153451800346375,0.000
"2469",4.273672103881836,1.153580427169800,0.000
"2470",4.269856929779053,1.153885126113892,0.000
"2471",4.265851020812989,1.154366135597229,0.000
"2472",4.261654376983643,1.155022859573364,0.000
"2473",4.257269859313965,1.155856132507324,0.000
"2474",4.251497268676758,1.156865358352661,0.000
"2475",4.246763706207276,1.157497286796570,0.000
"2476",4.241846561431885,1.158885836601257,0.000
"2477",4.236747741699219,1.160450458526611,0.000
"2478",4.231469154357910,1.162191748619080,0.000
"2479",4.226013183593750,1.164109349250793,0.000
"2480",4.220381259918213,1.166203498840332,0.000
"2481",4.214576244354248,1.168474316596985,0.000
"2482",4.208600044250489,1.170921683311462,0.000
"2483",4.202455520629883,1.173545837402344,0.000
"2484",4.196145057678223,1.173545837402344,0.000
"2485",4.189671516418457,1.176347136497498,0.000
"2486",4.183037281036377,1.179325222969055,0.000
"2487",4.176245212554932,1.182480573654175,0.000
"2488",4.169299125671387,1.185813069343567,0.000
"2489",4.160850048065187,1.189322948455811,0.000
"2490",4.153628826141358,1.193010449409485,0.000
"2491",4.146262645721437,1.196656823158264,0.000
"2492",4.138755321502687,1.200726747512817,0.000
"2493",4.131109714508057,1.204974651336670,0.000
"2494",4.123330116271973,1.209400773048401,0.000
"2495",4.115420341491699,1.214005231857300,0.000
"2496",4.107383251190187,1.218788146972656,0.000
"2497",4.099223136901855,1.223750114440918,0.000
"2498",4.090944766998291,1.228890776634216,0.000
"2499",4.082551479339600,1.234210729598999,0.000
"2500",4.074048042297364,1.239709973335266,0.000
"2501",4.065438270568848,1.245388746261597,0.000
"2502",4.056727409362793,1.251247525215149,0.000
"2503",4.047919750213623,1.257286190986633,0.000
"2504",4.039020061492920,1.263505101203918,0.000
"2505",4.028597354888916,1.269904851913452,0.000
"2506",4.019554615020752,1.276607036590576,0.000
"2507",4.010433673858643,1.283395886421204,0.000
"2508",4.001240253448487,1.290366291999817,0.000
"2509",3.991979837417603,1.297518134117126,0.000
"2510",3.982657909393311,1.304852008819580,0.000
"2511",3.973278760910034,1.312368273735046,0.000
"2512",3.963849067687988,1.320066809654236,0.000
"2513",3.954374074935913,1.327948570251465,0.000
"2514",3.944859266281128,1.336013436317444,0.000
"2515",3.935310602188110,1.344261765480042,0.000
"2516",3.925734043121338,1.352694034576416,0.000
"2517",3.916135549545288,1.361283540725708,0.000
"2518",3.906521797180176,1.370008349418640,0.000
"2519",3.896898508071899,1.378868341445923,0.000
"2520",3.885796070098877,1.387863278388977,0.000
"2521",3.876203298568726,1.397427439689636,0.000
"2522",3.866620540618896,1.406713485717773,0.000
"2523",3.857007503509521,1.416134595870972,0.000
"2524",3.847225427627563,1.425691008567810,0.000
"2525",3.837269306182861,1.435382604598999,0.000
"2526",3.827142715454102,1.445219635963440,0.000
"2527",3.816849231719971,1.455237269401550,0.000
"2528",3.806393146514893,1.465438604354858,0.000
"2529",3.795779228210449,1.475823283195496,0.000
"2530",3.785010814666748,1.486390590667725,0.000
"2531",3.774093627929688,1.497140884399414,0.000
"2532",3.763142824172974,1.508076906204224,0.000
"2533",3.752244949340820,1.519235491752625,0.000
"2534",3.741402149200439,1.530625224113464,0.000
"2535",3.730616331100464,1.542230010032654,0.000
"2536",3.718557596206665,1.554015874862671,0.000
"2537",3.707945346832275,1.566765785217285,0.000
"2538",3.697395563125610,1.578935980796814,0.000
"2539",3.686911344528198,1.591282606124878,0.000
"2540",3.676494359970093,1.603805184364319,0.000
"2541",3.666147947311401,1.616502285003662,0.000
"2542",3.655873537063599,1.629373192787170,0.000
"2543",3.645674705505371,1.642416834831238,0.000
"2544",3.635553836822510,1.655632376670837,0.000
"2545",3.625513553619385,1.669018864631653,0.000
"2546",3.615557909011841,1.682575225830078,0.000
"2547",3.605689048767090,1.696300745010376,0.000
"2548",3.595909833908081,1.710194230079651,0.000
"2549",3.586179018020630,1.724255084991455,0.000
"2550",3.576418876647949,1.738482117652893,0.000
"2551",3.565843105316162,1.752874612808228,0.000
"2552",3.556334018707275,1.768561840057373,0.000
"2553",3.546910285949707,1.783310055732727,0.000
"2554",3.537570238113403,1.798220634460449,0.000
"2555",3.528310298919678,1.813292980194092,0.000
"2556",3.519129753112793,1.828537702560425,0.000
"2557",3.510026216506958,1.843989253044128,0.000
"2558",3.500998258590698,1.859648942947388,0.000
"2559",3.492043733596802,1.875515699386597,0.000
"2560",3.483161926269531,1.891588091850281,0.000
"2561",3.474350690841675,1.907865047454834,0.000
"2562",3.465608596801758,1.924345374107361,0.000
"2563",3.456935167312622,1.941027760505676,5.000
"2564",3.448328495025635,1.957911372184753,5.000
"2565",3.439788341522217,1.974994659423828,5.000
"2566",3.431313276290894,1.992276906967163,5.000
"2567",3.422793388366699,2.009756565093994,5.000
"2568",3.414521455764771,2.028860807418823,5.000
"2569",3.406312942504883,2.046754121780396,5.000
"2570",3.398166656494141,2.064841985702515,5.000
"2571",3.390082359313965,2.083122491836548,5.000
"2572",3.382076263427734,2.101595401763916,5.000
"2573",3.374292373657227,2.120258808135986,8.667
"2574",3.366763114929199,2.139112472534180,8.667
"2575",3.359485626220703,2.158154487609863,8.667
"2576",3.352456569671631,2.177384376525879,8.667
"2577",3.345673799514771,2.196800947189331,8.667
"2578",3.339134693145752,2.216401815414429,8.667
"2579",3.332908630371094,2.236153602600098,8.667
"2580",3.327115535736084,2.256027460098267,8.667
"2581",3.321751356124878,2.275986671447754,8.667
"2582",3.317715883255005,2.296028375625610,8.667
"2583",3.313310623168945,2.317756414413452,8.667
"2584",3.309319972991943,2.337963104248047,8.667
"2585",3.305770635604858,2.358246803283691,8.667
"2586",3.302803039550781,2.378605365753174,8.667
"2587",3.300428390502930,2.399037122726440,8.667
"2588",3.298640251159668,2.419540405273438,8.667
"2589",3.297430753707886,2.440113544464111,8.667
"2590",3.296794176101685,2.460754632949829,8.667
"2591",3.296722650527954,2.481462240219116,8.667
"2592",3.297210216522217,2.502234697341919,8.667
"2593",3.298249959945679,2.523069858551025,8.667
"2594",3.299901247024536,2.543966531753540,8.667
"2595",3.302602767944336,2.564922571182251,8.000
"2596",3.306425571441650,2.585936784744263,8.000
"2597",3.311354398727417,2.607007503509521,8.000
"2598",3.319991588592529,2.628132343292236,16.000
"2599",3.327229499816895,2.650924444198608,16.000
"2600",3.335530757904053,2.672159910202026,16.000
"2601",3.344881296157837,2.693444728851318,16.000
"2602",3.355266332626343,2.714777708053589,16.000
"2603",3.366673231124878,2.736156702041626,16.000
"2604",3.379088401794434,2.757581472396851,16.000
"2605",3.392498731613159,2.779048681259155,16.000
"2606",3.406891345977783,2.800557851791382,16.000
"2607",3.422253370285034,2.822107076644897,16.000
"2608",3.438571691513062,2.843694686889648,20.000
"2609",3.455834627151489,2.865319013595581,20.000
"2610",3.474030256271362,2.886978864669800,20.000
"2611",3.493145942687988,2.908672094345093,20.000
"2612",3.513170003890991,2.930397748947144,20.000
"2613",3.538236618041992,2.952153921127319,20.000
"2614",3.560174703598022,2.975530624389648,20.000
"2615",3.582986593246460,2.997348308563232,20.000
"2616",3.606661319732666,3.019191265106201,20.000
"2617",3.631188392639160,3.041059017181396,20.000
"2618",3.656557083129883,3.062949419021606,20.000
"2619",3.682756423950195,3.084861278533936,20.000
"2620",3.709776639938354,3.106792926788330,20.000
"2621",3.737607955932617,3.128742933273315,24.000
"2622",3.766247272491455,3.150709629058838,24.000
"2623",3.795825242996216,3.172692060470581,24.000
"2624",3.826278209686279,3.194687604904175,24.000
"2625",3.857498168945312,3.216696023941040,24.000
"2626",3.889469623565674,3.238715410232544,24.000
"2627",3.922177791595459,3.260744094848633,24.000
"2628",3.961026191711426,3.282780647277832,24.000
"2629",3.995533704757690,3.304824113845825,24.000
"2630",4.030925750732422,3.328424930572510,24.000
"2631",4.067186355590821,3.350480794906616,24.000
"2632",4.104298114776612,3.372538328170776,24.000
"2633",4.142245292663574,3.394597053527832,24.000
"2634",4.181004524230957,3.416655063629150,24.000
"2635",4.220423698425293,3.438711404800415,24.000
"2636",4.260453701019287,3.460763454437256,24.000
"2637",4.301221847534180,3.482811212539673,24.000
"2638",4.342730998992920,3.504852533340454,24.000
"2639",4.384961605072021,3.526885986328125,24.000
"2640",4.427891254425049,3.548910617828369,24.000
"2641",4.471499919891358,3.570924997329712,24.000
"2642",4.515778541564942,3.592926740646362,24.000
"2643",4.560849666595460,3.614915847778320,24.000
"2644",4.613140106201172,3.636890649795532,24.000
"2645",4.659927368164062,3.660338640213013,24.000
"2646",4.707479476928712,3.682283163070679,24.000
"2647",4.755773067474366,3.704209566116333,24.000
"2648",4.804786205291748,3.726115703582764,24.000
"2649",4.854496955871582,3.748000860214233,24.000
"2650",4.904883384704590,3.769863128662109,24.000
"2651",4.955924510955812,3.791701793670654,24.000
"2652",5.007597923278810,3.813515186309814,24.000
"2653",5.059882164001466,3.835302591323853,24.000
"2654",5.112757205963136,3.857062101364136,24.000
"2655",5.166202545166016,3.878792285919189,24.000
"2656",5.220196723937988,3.900492668151855,24.000
"2657",5.274719238281250,3.922161579132080,24.000
"2658",5.329751968383790,3.943797349929810,24.000
"2659",5.392543315887452,3.965399026870728,24.000
"2660",5.448634147644044,3.988372802734375,24.000
"2661",5.505173683166504,4.009905338287355,24.000
"2662",5.562143802642822,4.031400203704834,24.000
"2663",5.619524478912354,4.052855014801026,24.000
"2664",5.677299022674562,4.074270248413086,24.000
"2665",5.735446929931642,4.095643997192383,24.000
"2666",5.793951034545898,4.116975307464600,24.000
"2667",5.852792739868164,4.138262271881105,24.000
"2668",5.911955356597900,4.159504413604737,24.000
"2669",5.971419334411622,4.180700302124024,24.000
"2670",6.031168937683106,4.201848506927490,24.000
"2671",6.091187000274658,4.222948551177980,24.000
"2672",6.151455402374268,4.243998050689698,24.000
"2673",6.211958885192872,4.264997482299805,24.000
"2674",6.272680282592774,4.285943984985352,24.000
"2675",6.341471672058106,4.306837558746338,24.000
"2676",6.402663230895996,4.328987121582031,24.000
"2677",6.464025974273682,4.349772453308105,24.000
